workstation เวิร์คสเตชั่น dell precision t3431 sff i5 9500 16g 8x2 256ssd nvme40 2tb 2.5 p620 2g win10pro	chipset	intel c246 chipset	
workstation เวิร์คสเตชั่น dell precision t3431 sff i5 9500 16g 8x2 256ssd nvme40 2tb 2.5 p620 2g win10pro	os	win10pro 64 bit	
workstation เวิร์คสเตชั่น dell precision t3431 sff i5 9500 16g 8x2 256ssd nvme40 2tb 2.5 p620 2g win10pro	ram	16gb 2666mhz ddr4 udimm non ecc	
workstation เวิร์คสเตชั่น dell precision t3431 sff i5 9500 16g 8x2 256ssd nvme40 2tb 2.5 p620 2g win10pro	harddisk	m.2 256gb pcie nvme class 40 solid state drive 2.5 inch 2tb 5400rpm sata hard disk drive	
workstation เวิร์คสเตชั่น dell precision t3431 sff i5 9500 16g 8x2 256ssd nvme40 2tb 2.5 p620 2g win10pro	optical drive	8x dvdrw 9.5mm optical disk drive	
workstation เวิร์คสเตชั่น dell precision t3431 sff i5 9500 16g 8x2 256ssd nvme40 2tb 2.5 p620 2g win10pro	graphic	nvidia p620 2gb 4 mdp to dp adapter	
workstation เวิร์คสเตชั่น dell precision t3431 sff i5 9500 16g 8x2 256ssd nvme40 2tb 2.5 p620 2g win10pro	sound	1 speaker port 1 microphone port	
workstation เวิร์คสเตชั่น dell precision t3431 sff i5 9500 16g 8x2 256ssd nvme40 2tb 2.5 p620 2g win10pro	mouse keyboard	usb keyboard usb optical mouse	
workstation เวิร์คสเตชั่น dell precision t3431 sff i5 9500 16g 8x2 256ssd nvme40 2tb 2.5 p620 2g win10pro	power supply	200w upto 85 efficient psu	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i5 9500 uma 4g 1tb ubu vga port ict2 pc62 	cpu	intel core i5 to 9500	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i5 9500 uma 4g 1tb ubu vga port ict2 pc62 	chipset	intel h370	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i5 9500 uma 4g 1tb ubu vga port ict2 pc62 	os	ubuntu	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i5 9500 uma 4g 1tb ubu vga port ict2 pc62 	ram	4 gb ddr4 2666mhz non ecc	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i5 9500 uma 4g 1tb ubu vga port ict2 pc62 	harddisk	1 tb 7200 rpm 3.5	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i5 9500 uma 4g 1tb ubu vga port ict2 pc62 	optical drive	8x dvdrw 9.5mm optical disk drive	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i5 9500 uma 4g 1tb ubu vga port ict2 pc62 	graphic	intel uhd graphics 630	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i5 9500 uma 4g 1tb ubu vga port ict2 pc62 	sound	integrated	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i5 9500 uma 4g 1tb ubu vga port ict2 pc62 	mouse keyboard	usb keyboard mouse	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i5 9500 uma 4g 1tb ubu vga port ict2 pc62 	power supply	260w up to 85 efficient power supply	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i5 9500 uma 4g 1tb win10pro vga port	cpu	intel core i5 to 9500	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i5 9500 uma 4g 1tb win10pro vga port	chipset	intel h370	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i5 9500 uma 4g 1tb win10pro vga port	os	windows 10 pro 64 bit	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i5 9500 uma 4g 1tb win10pro vga port	ram	4 gb ddr4 2666mhz non ecc	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i5 9500 uma 4g 1tb win10pro vga port	harddisk	1 tb 7200 rpm 3.5	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i5 9500 uma 4g 1tb win10pro vga port	optical drive	8x dvdrw 9.5mm optical disk drive	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i5 9500 uma 4g 1tb win10pro vga port	graphic	intel uhd graphics 630	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i5 9500 uma 4g 1tb win10pro vga port	sound	integrated	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i5 9500 uma 4g 1tb win10pro vga port	mouse keyboard	usb keyboard mouse	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i5 9500 uma 4g 1tb win10pro vga port	power supply	200w up to 85 efficient power supply	
workstation เวิร์คสเตชั่น dell optiplex 5070mt i5 9500 uma 8g 1tb win10pro vga port serial	cpu	intel core i5 to 9500	
workstation เวิร์คสเตชั่น dell optiplex 5070mt i5 9500 uma 8g 1tb win10pro vga port serial	chipset	intel q370 chipset	
workstation เวิร์คสเตชั่น dell optiplex 5070mt i5 9500 uma 8g 1tb win10pro vga port serial	os	window10pro 64 bit	
workstation เวิร์คสเตชั่น dell optiplex 5070mt i5 9500 uma 8g 1tb win10pro vga port serial	ram	8gb 1x8gb ddr4 2666mhz udimm non ecc	
workstation เวิร์คสเตชั่น dell optiplex 5070mt i5 9500 uma 8g 1tb win10pro vga port serial	harddisk	3.5 inch 1tb 7200rpm sata hard disk drive	
workstation เวิร์คสเตชั่น dell optiplex 5070mt i5 9500 uma 8g 1tb win10pro vga port serial	optical drive	8x dvdrw 9.5mm optical disk drive	
workstation เวิร์คสเตชั่น dell optiplex 5070mt i5 9500 uma 8g 1tb win10pro vga port serial	graphic	intel uhd graphics 630	
workstation เวิร์คสเตชั่น dell optiplex 5070mt i5 9500 uma 8g 1tb win10pro vga port serial	sound	1 speaker port 1 microphone port	
workstation เวิร์คสเตชั่น dell optiplex 5070mt i5 9500 uma 8g 1tb win10pro vga port serial	mouse keyboard	usb keyboard mouse	
workstation เวิร์คสเตชั่น dell optiplex 5070mt i5 9500 uma 8g 1tb win10pro vga port serial	power supply	260w up to 85 efficient power supply	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i7 9700 uma 8g 1tb win10pro vga port	cpu	intel core i7 to 9700	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i7 9700 uma 8g 1tb win10pro vga port	chipset	intel q370 chipset	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i7 9700 uma 8g 1tb win10pro vga port	os	window10pro 64 bit	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i7 9700 uma 8g 1tb win10pro vga port	ram	8gb 1x8gb ddr4 2666mhz udimm non ecc	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i7 9700 uma 8g 1tb win10pro vga port	harddisk	3.5 inch 1tb 7200rpm sata hard disk drive	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i7 9700 uma 8g 1tb win10pro vga port	optical drive	8x dvdrw 9.5mm optical disk drive	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i7 9700 uma 8g 1tb win10pro vga port	graphic	intel uhd graphics 630	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i7 9700 uma 8g 1tb win10pro vga port	sound	1 speaker port 1 microphone port	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i7 9700 uma 8g 1tb win10pro vga port	mouse keyboard	usb keyboard mouse	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i7 9700 uma 8g 1tb win10pro vga port	power supply	200w up to 85 efficient power supply	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i3 9100 uma 4g 1tb win10pro vga port	cpu	intel core i3 to 9100	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i3 9100 uma 4g 1tb win10pro vga port	chipset	intel h370	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i3 9100 uma 4g 1tb win10pro vga port	os	windows 10 pro 64 bit	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i3 9100 uma 4g 1tb win10pro vga port	ram	4 gb ddr4 2666mhz non ecc	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i3 9100 uma 4g 1tb win10pro vga port	harddisk	1 tb 7200 rpm 3.5	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i3 9100 uma 4g 1tb win10pro vga port	optical drive	8x dvdrw 9.5mm optical disk drive	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i3 9100 uma 4g 1tb win10pro vga port	graphic	intel uhd graphics 630	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i3 9100 uma 4g 1tb win10pro vga port	sound	integrated	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i3 9100 uma 4g 1tb win10pro vga port	mouse keyboard	usb keyboard mouse	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 sff i3 9100 uma 4g 1tb win10pro vga port	power supply	200w up to 85 efficient power supply	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i3 9100 uma 4g 1tb win10pro vga port	cpu	intel core i3 to 9100	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i3 9100 uma 4g 1tb win10pro vga port	chipset	intel h370	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i3 9100 uma 4g 1tb win10pro vga port	os	windows 10 pro 64 bit	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i3 9100 uma 4g 1tb win10pro vga port	ram	4 gb ddr4 2666mhz non ecc	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i3 9100 uma 4g 1tb win10pro vga port	harddisk	1 tb 7200 rpm 3.5	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i3 9100 uma 4g 1tb win10pro vga port	optical drive	8x dvdrw 9.5mm optical disk drive	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i3 9100 uma 4g 1tb win10pro vga port	graphic	intel uhd graphics 630	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i3 9100 uma 4g 1tb win10pro vga port	sound	integrated	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i3 9100 uma 4g 1tb win10pro vga port	mouse keyboard	usb keyboard mouse	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 3070 mt i3 9100 uma 4g 1tb win10pro vga port	power supply	260w up to 85 efficient power supply	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i5 9500 uma 8g 1tb win10pro vga port	cpu	intel core i5 to 9500	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i5 9500 uma 8g 1tb win10pro vga port	chipset	intel q370 chipset	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i5 9500 uma 8g 1tb win10pro vga port	os	window10pro 64 bit	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i5 9500 uma 8g 1tb win10pro vga port	ram	8gb 1x8gb ddr4 2666mhz udimm non ecc	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i5 9500 uma 8g 1tb win10pro vga port	harddisk	3.5 inch 1tb 7200rpm sata hard disk drive	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i5 9500 uma 8g 1tb win10pro vga port	optical drive	8x dvdrw 9.5mm optical disk drive	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i5 9500 uma 8g 1tb win10pro vga port	graphic	intel uhd graphics 630	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i5 9500 uma 8g 1tb win10pro vga port	sound	1 speaker port 1 microphone port	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i5 9500 uma 8g 1tb win10pro vga port	mouse keyboard	usb keyboard mouse	
workstation เวิร์คสเตชั่น dell optiplex 5070sff i5 9500 uma 8g 1tb win10pro vga port	power supply	200w up to 85 efficient power supply	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070micro i5 9500t vpro uma 8g 1tb win10pro vpro wireless hdmi	cpu	intel core i5 to 9500t	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070micro i5 9500t vpro uma 8g 1tb win10pro vpro wireless hdmi	chipset	intel q370 chipset	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070micro i5 9500t vpro uma 8g 1tb win10pro vpro wireless hdmi	os	window10pro 64 bit	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070micro i5 9500t vpro uma 8g 1tb win10pro vpro wireless hdmi	ram	8gb 2666mhz ddr4 non ecc	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070micro i5 9500t vpro uma 8g 1tb win10pro vpro wireless hdmi	harddisk	2.5 inch 1tb 7200rpm hard disk drive	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070micro i5 9500t vpro uma 8g 1tb win10pro vpro wireless hdmi	graphic	intel uhd graphics 630	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070micro i5 9500t vpro uma 8g 1tb win10pro vpro wireless hdmi	sound	1 speaker port 1 microphone port	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070micro i5 9500t vpro uma 8g 1tb win10pro vpro wireless hdmi	wireless bt	intel wireless ac 9560 dual band 2x2 802.11ac wi fi with mu mimo bluetooth 5	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070micro i5 9500t vpro uma 8g 1tb win10pro vpro wireless hdmi	mouse keyboard	usb keyboard mouse	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070micro i5 9500t vpro uma 8g 1tb win10pro vpro wireless hdmi	power supply	90w ac adapter	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070mt i5 9500 uma 8g 1tb win10pro serial parallel hdmi	cpu	intel core i5 to 9500	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070mt i5 9500 uma 8g 1tb win10pro serial parallel hdmi	chipset	intel q370 chipset	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070mt i5 9500 uma 8g 1tb win10pro serial parallel hdmi	os	window10pro 64 bit	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070mt i5 9500 uma 8g 1tb win10pro serial parallel hdmi	ram	8gb 1x8gb ddr4 2666mhz udimm non ecc	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070mt i5 9500 uma 8g 1tb win10pro serial parallel hdmi	harddisk	3.5 inch 1tb 7200rpm sata hard disk drive	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070mt i5 9500 uma 8g 1tb win10pro serial parallel hdmi	optical drive	8x dvdrw 9.5mm optical disk drive	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070mt i5 9500 uma 8g 1tb win10pro serial parallel hdmi	graphic	intel uhd graphics 630	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070mt i5 9500 uma 8g 1tb win10pro serial parallel hdmi	sound	1 speaker port 1 microphone port	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070mt i5 9500 uma 8g 1tb win10pro serial parallel hdmi	mouse keyboard	usb keyboard mouse	
desktop pc คอมพิวเตอร์ตั้งโต๊ะ dell optiplex 7070mt i5 9500 uma 8g 1tb win10pro serial parallel hdmi	power supply	260w up to 85 efficient power supply	
workstation เวิร์คสเตชั่น dell t5820 sns5820003 xeonw 2123 16g 256ssd 2tb nvidiap1000 4gb win10pro	cpu	intel xeon processor w 2123	
workstation เวิร์คสเตชั่น dell t5820 sns5820003 xeonw 2123 16g 256ssd 2tb nvidiap1000 4gb win10pro	chipset	intel c422 chipset	
workstation เวิร์คสเตชั่น dell t5820 sns5820003 xeonw 2123 16g 256ssd 2tb nvidiap1000 4gb win10pro	os	windows 10 pro for workstations english	
workstation เวิร์คสเตชั่น dell t5820 sns5820003 xeonw 2123 16g 256ssd 2tb nvidiap1000 4gb win10pro	ram	16gb 2666mhz ddr4 rdimm ecc	
workstation เวิร์คสเตชั่น dell t5820 sns5820003 xeonw 2123 16g 256ssd 2tb nvidiap1000 4gb win10pro	harddisk	2.5	
workstation เวิร์คสเตชั่น dell t5820 sns5820003 xeonw 2123 16g 256ssd 2tb nvidiap1000 4gb win10pro	optical drive	16x half height dvd rw	
workstation เวิร์คสเตชั่น dell t5820 sns5820003 xeonw 2123 16g 256ssd 2tb nvidiap1000 4gb win10pro	display	no monitor	
workstation เวิร์คสเตชั่น dell t5820 sns5820003 xeonw 2123 16g 256ssd 2tb nvidiap1000 4gb win10pro	graphic	nvidia quadro p1000 4gb 4 mdp	
workstation เวิร์คสเตชั่น dell t5820 sns5820003 xeonw 2123 16g 256ssd 2tb nvidiap1000 4gb win10pro	wireless bt	none	
